college_code,college_name,short_name,city,district,region,university,autonomy_status,established_year,branch_code,branch_name,degree_type,duration_years,shift,accreditation,year,round,category,cutoff_rank,cutoff_percentile,total_intake,Seats,fees,hostel_fees,bus_fees,placement_rate,average_package_lpa,highest_package_lpa,internship_rate,foreign_offers,top_recruiters,placement_cell_contact,hostel_available,hostel_type,labs_count,wifi_campus,transport_facility,medical_facility,hostel_capacity,image_url,logo_url,contact_email,contact_phone,website_url
5179,"Vishwabharati Academys College of Engineering, Ahmednagar",,Ahmednagar,,North Maharashtra,,Non-Autonoumous,,,Electronics and Computer Engineering,,,,,2025,Round I,LNTA,35476,73.89,,,,,,,,,,,,,,,,,,,,,,,,
5179,"Vishwabharati Academys College of Engineering, Ahmednagar",,Ahmednagar,,North Maharashtra,,Non-Autonoumous,,,Electronics and Computer Engineering,,,,,2025,Round I,LNTC,37394,73.06,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GOPEN,9501,85.84,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GSC,27386,77.31,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GST,19891,80.58,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GNTA,31895,75.42,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GNTC,28216,76.95,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GOBC,10261,85.41,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GSEBC,40339,71.76,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,LOPEN,11528,84.71,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,EWS,54301,62.94,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GOPEN,5020,88.8,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GSC,14263,83.26,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GNTA,7731,86.94,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GOBC,5183,88.69,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GSEBC,5616,88.34,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,LOPEN,3632,89.94,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,LST,23404,79.03,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,LNTC,12253,84.29,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,LOBC,4593,89.14,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,EWS,10848,85.09,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GOPEN,14050,83.39,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GSC,20349,80.39,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GST,28365,76.89,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GNTB,14808,83,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GNTC,27099,77.44,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GOBC,16077,82.39,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GSEBC,15968,82.44,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,LOPEN,12687,84.06,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,LSC,24009,78.78,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,LNTA,17100,81.89,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,LOBC,16081,82.39,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,LSEBC,44250,69.94,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,GOPEN,6881,87.47,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,GSC,21767,79.75,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,GOBC,7343,87.18,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,GSEBC,17467,81.71,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,LOPEN,5640,88.34,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,LOBC,5848,88.18,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,EWS,25670,78.06,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,GOPEN,19705,80.67,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,GSC,30395,76.05,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,GST,54091,63.18,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,GNTA,35873,73.74,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,GNTB,21100,80.05,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,GNTC,40006,71.9,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,GOBC,22990,79.2,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,GSEBC,38168,72.72,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,LOPEN,31125,75.74,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,LSC,39479,72.15,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Mechanical Engineering,,,,,2025,Round I,LNTD,31789,75.47,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence and Data Science,,,,,2025,Round I,GOPEN,5685,88.31,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence and Data Science,,,,,2025,Round I,GOBC,5783,88.23,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence and Data Science,,,,,2025,Round I,LOPEN,5143,88.72,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence and Data Science,,,,,2025,Round I,LSC,15319,82.75,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence and Data Science,,,,,2025,Round I,LST,52843,64.46,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence and Data Science,,,,,2025,Round I,LSEBC,11867,84.51,,,,,,,,,,,,,,,,,,,,,,,,
5181,"Gokhale Education Societys, R.H. Sapat College of Engineering, Management Studies and Research, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence and Data Science,,,,,2025,Round I,EWS,18411,81.26,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GOPEN,34375,74.37,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GSC,41918,71.05,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GST,36624,73.42,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GNTC,35866,73.74,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GNTD,38817,72.42,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,GOBC,38852,72.41,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,LOPEN,28715,76.74,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,LSC,43314,70.37,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,LST,33226,75,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,LNTB,51876,65.32,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Civil Engineering,,,,,2025,Round I,LOBC,35934,73.71,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GOPEN,10931,85.03,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GSC,24378,78.63,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GST,36141,73.65,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GNTB,13714,83.54,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GOBC,11863,84.51,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,GSEBC,17039,81.94,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,LOPEN,8098,86.69,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,LNTC,18351,81.29,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,LNTD,16044,82.4,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,LOBC,9724,85.71,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Computer Engineering,,,,,2025,Round I,EWS,42198,70.91,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,GOPEN,11063,84.97,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,GSC,25475,78.17,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,GNTA,28833,76.69,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,GNTC,21565,79.83,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,GOBC,12351,84.23,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,LOPEN,12050,84.4,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,LST,12342,84.23,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,LOBC,21167,80,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Artificial Intelligence (AI) and Data Science,,,,,2025,Round I,LSEBC,37332,73.09,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GOPEN,18762,81.11,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GST,31462,75.61,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GOBC,20979,80.11,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,GSEBC,31038,75.78,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,LOPEN,16877,82,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electrical Engineering,,,,,2025,Round I,LSC,37557,73,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,GOPEN,13916,83.47,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,GSC,34137,74.59,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,GST,47361,68.24,,,,,,,,,,,,,,,,,,,,,,,,
5182,"Kalyani Charitable Trust, Late Gambhirrao Natuba Sapkal College of Engineering, Anjaneri, Trimbakeshwar Road, Nashik",,Nashik,,North Maharashtra,,Non-Autonoumous,,,Electronics and Telecommunication Engg,,,,,2025,Round I,GNTB,26752,77.6,,,,,,,,,,,,,,,,,,,,,,,,
